student_id,institution_name,campus_location,degree_program,start_year,graduation_year,GPA_start,GPA_mid,GPA_final,credits_completed,internship_participation,extracurricular_involvement_level,study_abroad,on_campus_employment,gender,ethnicity,age_at_graduation,first_generation_college_student,family_income_bracket,high_school_GPA,employment_status_6mo,employment_status_1yr,job_title_first,industry_first,salary_first,job_city,job_state,job_region,graduate_school_enrollment,graduate_field_of_study,job_satisfaction,alignment_with_major
0ba877f3-3f76-43d9-88e4-54f58dad155e,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2018,2022,3.12,2.89,3.19,128,1,Medium,0,0,Non-binary,White,22,1,High,2.56,Employed,Employed,Arts development officer,Nonprofit,48194.0,Bloomington,IL,Midwest,0,,10.0,0.0
ee482cf1-96e8-4d1a-b794-0a9398bc052f,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2019,2023,3.47,3.79,3.7,124,0,High,0,0,Female,Other,28,1,High,2.43,Employed,Employed,Product designer,Higher Education,43865.0,Rockford,IL,Midwest,0,,9.0,1.0
044f1301-7377-4f19-9ef3-fb647882bcb8,University of Illinois Chicago,"Chicago, IL",Education,2019,2023,3.09,2.59,2.74,123,0,Medium,0,1,Male,Hispanic,27,0,Low,2.74,Employed,Employed,Copy,Higher Education,35732.0,Champaign,IL,Midwest,1,Education,9.0,1.0
ee1e8ab1-c22b-4d74-a618-555ff3c9b68a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2020,2024,3.39,3.66,3.8,139,0,None,0,1,Non-binary,Black,26,0,Low,2.97,Employed,Employed,"Exhibitions officer, museum/gallery",Higher Education,56764.0,Indianapolis,IN,Midwest,0,,7.0,1.0
bb55d117-7f45-4a07-a628-15d205e62472,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2017,2021,3.35,3.73,3.92,131,1,Low,0,1,Female,White,25,1,Low,3.17,Employed,Employed,Financial controller,Engineering,73410.0,Champaign,IL,Midwest,1,STEM,7.0,0.0
4f08d3c3-8347-4848-8dfa-b93ca09eb3a6,University of Illinois Chicago,"Chicago, IL",Health Sciences,2018,2022,3.53,4.0,4.0,124,1,Low,0,0,Non-binary,Other,27,1,High,2.93,Employed,Employed,"Nurse, adult",Pharma,54875.0,Rockford,IL,Midwest,0,,8.0,0.0
28314c41-44dc-4c7f-9d87-de46b83fcfac,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2018,2022,2.7,3.0,3.35,121,0,Low,0,0,Female,Asian,29,0,Low,2.93,Employed,Employed,"Scientist, biomedical",Higher Education,54258.0,Champaign,IL,Midwest,0,,7.0,1.0
e029f16f-5e12-4ac8-980e-f39d0eeadf2b,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2016,2020,3.14,3.41,3.23,121,0,Medium,0,1,Male,Asian,24,0,High,3.23,Employed,Employed,Naval architect,Arts,40760.0,Chicago,IL,Midwest,0,,9.0,1.0
4e48414c-fb3e-480e-96c1-1b2b28633fcf,University of Illinois Chicago,"Chicago, IL",Health Sciences,2016,2020,2.47,2.26,2.63,134,1,Low,0,0,Female,White,27,0,High,2.99,Employed,Employed,Counsellor,Healthcare,53898.0,Rockford,IL,Midwest,0,,6.0,1.0
1ef9db70-b100-47d7-ab4b-deacd6ed9091,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2017,2021,2.48,2.37,2.8,126,0,None,0,0,Non-binary,Black,25,1,High,3.38,Unemployed,Employed,,,,,,,0,,,
477a4b65-2ff2-4298-a9e4-e6f0da4b1267,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2020,2024,2.87,3.04,2.93,124,1,Low,1,1,Female,Hispanic,28,0,High,2.99,Employed,Employed,Music therapist,K-12,44352.0,Peoria,IL,Midwest,0,,6.0,1.0
d0e4d0d7-6669-480d-bebb-c2e74fc5abcb,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2019,2023,2.16,2.49,2.54,124,1,Low,0,0,Male,Other,26,0,High,2.46,Employed,Employed,Social researcher,Finance,72499.0,Decatur,IL,Midwest,0,,10.0,1.0
fcf370a2-acda-465b-aa2a-269ce2259cea,University of Illinois Chicago,"Chicago, IL",Education,2017,2021,3.1,3.47,3.17,124,1,Low,0,0,Male,Other,26,0,Low,2.45,Employed,Employed,Pharmacologist,Higher Education,45229.0,Springfield,IL,Midwest,0,,7.0,1.0
ce6aebef-0d20-4f45-b4ff-97cb0206b741,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,3.25,3.29,3.75,138,1,Medium,0,0,Male,Other,28,0,Low,2.94,Employed,Employed,Building surveyor,K-12,47200.0,Champaign,IL,Midwest,0,,8.0,0.0
2f175343-8097-459e-8b6b-30715d425619,University of Illinois Chicago,"Chicago, IL",Business,2017,2021,3.31,3.9,4.0,123,1,High,0,0,Female,Asian,23,1,Low,3.25,Employed,Employed,"Engineer, electrical",Consulting,65807.0,Naperville,IL,Midwest,0,,10.0,1.0
827d6f3c-0bf1-47c6-8612-ee1501585242,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2019,2023,2.7,2.94,2.83,130,0,High,0,0,Male,Black,29,1,Low,2.76,Employed,Employed,Learning disability nurse,K-12,45803.0,Springfield,IL,Midwest,0,,8.0,1.0
dd13e163-c0b5-4f5c-b34f-6129262f3d28,University of Illinois Chicago,"Chicago, IL",STEM,2019,2023,2.59,2.76,3.37,128,1,Low,0,1,Male,White,25,0,Medium,3.55,Employed,Employed,"Accountant, chartered management",Engineering,85175.0,Rockford,IL,Midwest,0,,10.0,1.0
38dd26dd-3f19-403b-96a3-61849247dc97,University of Illinois Chicago,"Chicago, IL",STEM,2018,2022,3.17,3.12,2.93,136,0,Low,1,0,Non-binary,Asian,22,1,Low,3.03,Continuing Education,Continuing Education,,,,,,,1,STEM,,
4ec0b0c9-41d2-42ca-8eea-67c060827cc9,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2017,2021,3.61,4.0,4.0,138,0,Medium,0,0,Female,Other,29,0,Low,3.31,Employed,Employed,"Therapist, nutritional",Arts,45435.0,Chicago,IL,Midwest,1,Arts & Humanities,8.0,1.0
a7624f26-0825-4894-a64c-e73be334dcb7,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2018,2022,2.42,2.81,3.41,125,1,Low,0,1,Non-binary,Hispanic,28,0,Low,2.68,Employed,Employed,Medical laboratory scientific officer,Nonprofit,48841.0,Decatur,IL,Midwest,0,,6.0,0.0
731a9a09-99f1-416c-83ed-ac1820211265,University of Illinois Springfield,"Springfield, IL",STEM,2016,2020,2.43,2.0,2.52,136,0,High,0,0,Female,Asian,24,0,Medium,2.83,Employed,Employed,Advertising account planner,Engineering,63138.0,Minneapolis,MN,Midwest,0,,9.0,1.0
8c3f40c2-ce46-4a37-af6d-4bf26726a595,University of Illinois Springfield,"Springfield, IL",Business,2020,2024,3.33,3.59,3.57,134,1,Medium,0,0,Non-binary,White,23,0,High,3.67,Employed,Employed,Broadcast engineer,Marketing,62800.0,Champaign,IL,Midwest,0,,6.0,1.0
eb0b49b9-52cf-466a-b751-7f4364c59f9f,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,2.88,2.85,2.83,125,1,Medium,0,0,Female,White,26,0,Low,2.53,Employed,Employed,Naval architect,Nonprofit,52693.0,Boston,MA,Northeast,0,,9.0,0.0
1e63a721-6699-4e51-98f2-7754c52bbc9a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2018,2022,2.5,2.37,2.75,137,0,Medium,0,0,Female,Other,23,1,Low,3.17,Unemployed,Employed,,,,,,,0,,,
43048f45-ad3f-4161-a1cd-7490da6d56de,University of Illinois Chicago,"Chicago, IL",Business,2018,2022,2.82,3.12,3.28,135,1,Low,0,0,Female,Hispanic,25,0,High,3.36,Employed,Employed,Magazine features editor,Consulting,62436.0,Indianapolis,IN,Midwest,0,,6.0,1.0
621b6026-ffe8-494c-902c-2c1c71e6a9c8,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2017,2021,2.13,2.4,2.03,139,0,Low,0,0,Non-binary,Other,27,0,Medium,3.06,Unemployed,Unemployed,,,,,,,0,,,
beaa09a6-2847-40b6-880c-3e521836d4ce,University of Illinois Chicago,"Chicago, IL",Business,2018,2022,2.29,2.18,2.52,134,1,Medium,0,0,Non-binary,Other,29,1,Medium,3.18,Employed,Employed,Tree surgeon,Consulting,62482.0,Louisville,KY,South,0,,10.0,0.0
39115401-3ed3-4eb3-8a1f-a06e47f644ce,University of Illinois Chicago,"Chicago, IL",Education,2020,2024,2.77,2.9,3.18,136,0,High,0,0,Female,Other,28,0,Low,3.63,Continuing Education,Continuing Education,,,,,,,0,,,
4dd43186-c417-41f7-b9ef-5b1599358bcf,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,3.03,3.36,3.51,135,1,Low,1,0,Female,Hispanic,28,0,High,2.32,Employed,Employed,Prison officer,K-12,53961.0,Rockford,IL,Midwest,0,,8.0,0.0
d38c2285-43b3-4ea1-9441-a13124ff0450,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2020,2024,1.9,1.87,2.33,138,0,None,0,0,Female,White,28,0,Medium,2.86,Employed,Employed,"Producer, radio",Higher Education,44221.0,Detroit,MI,Midwest,0,,8.0,1.0
4232a9d2-9364-4dcc-bddf-25cef7b55901,University of Illinois Chicago,"Chicago, IL",STEM,2017,2021,2.21,2.4,2.27,129,1,None,0,0,Non-binary,Hispanic,24,1,High,3.1,Employed,Employed,Printmaker,Technology,79960.0,Champaign,IL,Midwest,0,,7.0,0.0
212668f5-5e91-42ee-ae43-063f7beea2f7,University of Illinois Springfield,"Springfield, IL",Business,2017,2021,2.42,2.31,2.26,121,1,High,0,0,Female,Asian,26,1,Low,2.38,Employed,Employed,Theatre manager,Marketing,66962.0,Springfield,IL,Midwest,0,,6.0,0.0
4982442f-b10c-4fc2-9a09-34bd26bae26c,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2016,2020,3.06,2.67,3.16,121,0,Medium,0,0,Non-binary,Hispanic,29,1,Medium,2.64,Unemployed,Employed,,,,,,,0,,,
5e2e19fb-0344-400c-8c8c-6d3c67abab04,University of Illinois Chicago,"Chicago, IL",STEM,2019,2023,2.52,2.72,3.37,129,1,High,0,0,Non-binary,Other,25,0,Medium,3.12,Employed,Employed,Training and development officer,Research,79297.0,Rockford,IL,Midwest,0,,8.0,0.0
59e297c4-b035-41b8-8eac-d96130eb79dc,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2020,2024,2.56,3.36,3.45,135,0,Low,0,1,Male,Hispanic,22,1,Medium,3.09,Employed,Employed,Publishing copy,Media,40713.0,Rockford,IL,Midwest,0,,9.0,1.0
162aa6e9-af23-487d-a6aa-f8d5464e09be,University of Illinois Chicago,"Chicago, IL",Education,2017,2021,3.08,2.92,2.73,140,0,None,0,0,Female,Other,25,0,Low,2.85,Continuing Education,Continuing Education,,,,,,,0,,,
682b0faf-b9b0-4435-bd7a-311c5f313872,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2016,2020,2.33,2.52,2.76,137,1,High,1,0,Male,Black,28,1,Medium,3.01,Employed,Employed,Art gallery manager,Consulting,75626.0,Springfield,IL,Midwest,1,Business,6.0,0.0
911ec885-c0aa-4ce2-8d11-89d90451b715,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,3.03,3.06,2.92,126,1,High,0,1,Non-binary,Asian,29,0,Low,2.61,Employed,Employed,Consulting civil engineer,Marketing,61527.0,Chicago,IL,Midwest,0,,6.0,0.0
668d9d59-54d9-433b-a3c2-a9344c472c81,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,2.33,2.23,1.76,139,0,None,0,1,Female,Asian,24,0,High,3.49,Unemployed,Employed,,,,,,,0,,,
71201f56-ab15-41b9-9b56-47310775072e,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2017,2021,2.98,3.43,3.37,121,0,Medium,0,0,Non-binary,Black,22,0,Low,3.42,Unemployed,Unemployed,,,,,,,0,,,
45afd840-53a7-4b7b-9f7f-3a56b4b94556,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2018,2022,2.48,2.93,2.42,131,1,Low,0,0,Non-binary,Hispanic,27,0,High,2.72,Employed,Employed,"Doctor, hospital",Finance,65308.0,Springfield,IL,Midwest,1,Business,6.0,0.0
8509c1aa-1888-40d0-be56-ffe98a367b36,University of Illinois Springfield,"Springfield, IL",Business,2019,2023,2.78,3.19,3.02,139,1,High,0,0,Non-binary,Other,23,0,Low,2.89,Employed,Employed,"Restaurant manager, fast food",Finance,60017.0,Springfield,IL,Midwest,0,,8.0,1.0
aeabdd83-9515-469b-8395-0bd018911f05,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,2.91,3.19,3.18,140,0,High,0,1,Non-binary,White,28,1,Medium,2.88,Employed,Employed,"Engineer, energy",Higher Education,48989.0,Champaign,IL,Midwest,1,Education,10.0,1.0
98abb986-063c-4003-9e0a-8776f88cace8,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2017,2021,2.27,2.01,2.07,134,0,Medium,0,1,Non-binary,Other,24,0,High,3.0,Continuing Education,Continuing Education,,,,,,,1,Arts & Humanities,,
d2317ac4-84a0-4963-9599-bb36d7c78834,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2019,2023,3.22,2.97,2.9,129,1,Low,0,1,Female,Other,26,0,High,2.2,Employed,Employed,"Development worker, community",Marketing,72500.0,Rockford,IL,Midwest,0,,9.0,1.0
9a44d5c9-14ba-4686-8f26-89b74dae9907,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2017,2021,2.8,3.18,3.11,129,0,None,0,0,Female,Other,23,0,Medium,2.94,Employed,Employed,Trade union research officer,Marketing,58499.0,Springfield,IL,Midwest,0,,7.0,1.0
2fe1ca99-d592-4874-bba0-fe3555270974,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2017,2021,2.39,2.32,2.71,134,1,Medium,0,0,Female,Black,24,1,Low,3.17,Employed,Employed,Ship broker,Consulting,63854.0,Champaign,IL,Midwest,0,,6.0,1.0
32b0a4ad-7c28-4b3a-8224-9b36ef836043,University of Illinois Springfield,"Springfield, IL",STEM,2019,2023,2.55,2.35,2.4,140,1,High,0,0,Female,Hispanic,25,0,Low,3.28,Employed,Employed,"Psychologist, occupational",Technology,75584.0,Des Moines,IA,Midwest,0,,6.0,1.0
db29e03a-c541-4193-8cfd-fde94c6acb3a,University of Illinois Chicago,"Chicago, IL",STEM,2019,2023,3.35,3.42,3.33,120,1,None,0,0,Male,White,25,1,Low,3.24,Employed,Employed,Analytical chemist,Engineering,79955.0,Naperville,IL,Midwest,0,,8.0,0.0
01ea1e79-b4c8-48ba-a1f5-af655af23b1f,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2018,2022,3.02,2.92,3.52,126,0,Low,0,0,Male,Black,27,1,Medium,2.51,Employed,Employed,Fast food restaurant manager,Arts,45346.0,Springfield,IL,Midwest,0,,6.0,1.0
9e5bf876-9888-40ec-a4e0-8074881bf2c1,University of Illinois Springfield,"Springfield, IL",Business,2016,2020,2.36,2.87,2.84,140,0,Low,0,0,Non-binary,Other,29,0,High,3.13,Continuing Education,Continuing Education,,,,,,,0,,,
ebc39d67-cfb4-489e-8044-88b93b89d5a4,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2019,2023,2.35,1.94,2.16,122,1,Low,0,0,Non-binary,Hispanic,23,0,Medium,3.51,Employed,Employed,"Programmer, multimedia",Consulting,68514.0,Springfield,IL,Midwest,0,,8.0,1.0
1e96d28e-4fc7-45b9-ad61-edebe6aef547,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2016,2020,3.31,3.95,3.7,127,0,Low,0,0,Male,Asian,27,0,High,2.93,Continuing Education,Continuing Education,,,,,,,0,,,
04389197-714e-4b02-8632-c5f28a614fa6,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2018,2022,3.02,3.48,3.55,137,0,Medium,0,0,Male,Black,22,0,Low,2.7,Continuing Education,Continuing Education,,,,,,,0,,,
1f4500fc-a3cf-4bbd-a45f-ade5350e8beb,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,3.76,3.4,3.22,124,1,None,0,0,Female,Asian,24,1,Medium,2.63,Employed,Employed,Data scientist,Pharma,57197.0,Rockford,IL,Midwest,0,,8.0,0.0
8e1f6452-60ae-498d-93e9-fa99ec87b403,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2018,2022,2.26,2.56,2.47,124,1,Medium,0,0,Female,Asian,27,0,Medium,3.11,Employed,Employed,Marine scientist,Research,79126.0,Bloomington,IL,Midwest,0,,6.0,0.0
c1faec56-fd4c-4882-b4a2-539f024fff30,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,2.86,2.89,3.44,127,1,Low,0,0,Non-binary,Other,26,1,High,2.58,Employed,Employed,"Research officer, trade union",K-12,37865.0,Indianapolis,IN,Midwest,1,Education,7.0,0.0
dc54e246-2295-444c-a67c-470eba3b2e29,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,2.27,2.39,2.32,128,0,None,0,0,Non-binary,Black,25,0,Medium,2.93,Employed,Employed,Analytical chemist,Engineering,76445.0,Decatur,IL,Midwest,0,,10.0,1.0
f74a7f37-e458-4dd0-9389-ba4fc74791c6,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2016,2020,3.04,3.17,3.13,128,0,None,0,0,Non-binary,Asian,26,0,Low,2.87,Employed,Employed,Travel agency manager,Nonprofit,35062.0,Peoria,IL,Midwest,0,,8.0,1.0
82658d9e-77bd-4222-bd03-a6f5aa482ad7,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2018,2022,2.62,2.64,2.71,123,0,High,0,0,Female,Black,27,0,Medium,2.75,Continuing Education,Continuing Education,,,,,,,0,,,
43c9c020-c0b5-4491-89a3-a817b488a190,University of Illinois Chicago,"Chicago, IL",Education,2016,2020,3.16,3.34,3.72,122,1,Medium,0,0,Non-binary,Asian,29,1,Medium,2.73,Employed,Employed,"Geneticist, molecular",Higher Education,48037.0,Decatur,IL,Midwest,1,Education,7.0,1.0
385884c9-d9e3-4f9a-861a-380b3965755d,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2018,2022,3.16,3.11,3.48,135,0,High,0,0,Female,White,29,0,Medium,3.09,Employed,Employed,Facilities manager,Technology,65955.0,Bloomington,IL,Midwest,0,,7.0,1.0
140d0fb7-6120-4690-954c-541fd9c2147f,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2016,2020,2.8,2.98,2.95,140,0,None,0,0,Male,Black,25,0,Medium,3.13,Employed,Employed,Proofreader,Pharma,50360.0,Champaign,IL,Midwest,1,Health Sciences,8.0,1.0
a6508ece-8e66-4b5e-a4a8-5a8a109f13d5,University of Illinois Springfield,"Springfield, IL",STEM,2019,2023,2.57,2.51,2.09,122,1,Medium,0,0,Male,Asian,25,1,Low,3.63,Employed,Employed,Volunteer coordinator,Engineering,73260.0,Des Moines,IA,Midwest,0,,7.0,1.0
b1581ab4-c255-4b81-aed2-ee28376378c3,University of Illinois Chicago,"Chicago, IL",STEM,2019,2023,2.56,2.82,2.93,120,0,High,0,1,Non-binary,Asian,26,1,High,2.81,Employed,Employed,Manufacturing engineer,Engineering,61613.0,Des Moines,IA,Midwest,0,,8.0,0.0
2617f0b2-2055-41fe-9cea-778a069ae898,University of Illinois Springfield,"Springfield, IL",Education,2016,2020,3.39,3.66,3.68,121,0,Low,0,0,Non-binary,Other,22,0,Low,3.03,Employed,Employed,"Accountant, chartered",K-12,43510.0,Naperville,IL,Midwest,0,,9.0,1.0
78b7e225-b52c-4f71-96b3-bcc5b1d52636,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2016,2020,3.19,3.32,3.55,138,0,Medium,0,0,Non-binary,Hispanic,28,0,High,2.64,Employed,Employed,Colour technologist,Engineering,56770.0,Boston,MA,Northeast,0,,10.0,0.0
86e80b22-ab21-4c4e-a847-438237621184,University of Illinois Springfield,"Springfield, IL",Business,2018,2022,2.69,2.28,2.9,129,0,Medium,0,1,Female,Other,27,1,Medium,2.67,Employed,Employed,Telecommunications researcher,Consulting,45993.0,Champaign,IL,Midwest,1,Business,6.0,1.0
e2b280a9-7439-4782-b445-7856f646a7c7,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2018,2022,3.28,3.65,3.65,133,1,Low,1,1,Non-binary,White,24,1,Medium,3.25,Employed,Employed,Media planner,Finance,72783.0,Springfield,IL,Midwest,1,Business,8.0,1.0
1e35da98-85b9-405d-a93f-7ed36bd45345,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,2.88,2.74,3.67,137,0,High,0,1,Non-binary,Other,23,0,Low,2.71,Employed,Employed,"Engineer, automotive",K-12,39089.0,Rockford,IL,Midwest,0,,9.0,0.0
705da7d4-13ce-4be6-bfc1-b1db8a3f3fe3,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2019,2023,2.35,2.85,2.65,130,0,High,0,1,Female,Hispanic,29,0,High,2.85,Employed,Employed,Retail buyer,Nonprofit,44798.0,Peoria,IL,Midwest,1,Arts & Humanities,9.0,1.0
08f426bf-4e5e-4ee0-b63c-4196c3136351,University of Illinois Springfield,"Springfield, IL",Education,2020,2024,3.21,3.85,4.0,132,1,High,0,0,Female,Black,22,1,Low,2.58,Employed,Employed,"Radiographer, therapeutic",K-12,53442.0,New York,NY,Northeast,0,,6.0,1.0
de81ba04-d8a8-427c-b262-67e92d3266d8,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,2.44,2.57,2.87,135,1,Medium,0,0,Non-binary,Black,26,0,High,3.94,Employed,Employed,Banker,Research,81461.0,Naperville,IL,Midwest,0,,7.0,1.0
0180216d-a41c-4080-94bc-d5679c61bcab,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2019,2023,2.94,3.24,3.67,122,1,High,0,1,Male,Other,22,0,Medium,3.15,Employed,Employed,Chartered management accountant,Arts,48598.0,Chicago,IL,Midwest,0,,9.0,1.0
a9a48a58-e9ea-4784-b971-71491e68fce4,University of Illinois Springfield,"Springfield, IL",Health Sciences,2018,2022,2.87,2.73,2.92,126,1,Low,0,1,Male,Black,24,0,High,2.0,Employed,Employed,Maintenance engineer,Pharma,58190.0,Decatur,IL,Midwest,0,,10.0,1.0
792320de-384a-43f6-932c-dfcd385d8c54,University of Illinois Chicago,"Chicago, IL",Education,2020,2024,3.02,3.41,3.41,125,1,Low,0,0,Female,Asian,26,1,High,2.69,Employed,Employed,"Surveyor, building control",K-12,55226.0,Indianapolis,IN,Midwest,1,Education,9.0,1.0
754c027b-e51b-4645-9467-393280e60e46,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2016,2020,2.46,2.71,2.77,135,1,High,0,1,Male,Hispanic,28,1,Low,3.57,Employed,Employed,Chiropodist,Engineering,74057.0,Detroit,MI,Midwest,0,,9.0,0.0
7eb5d421-ebea-4c8d-9f9a-ae354636a7a6,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2019,2023,1.67,1.64,2.0,133,0,Low,0,0,Male,White,29,1,Medium,3.09,Employed,Employed,Accounting technician,Media,45146.0,Detroit,MI,Midwest,1,Arts & Humanities,10.0,1.0
0185a40b-4874-4c3c-a8fa-fc5e7e8c9657,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2019,2023,2.53,2.52,2.43,132,1,Low,0,1,Male,Other,27,1,Low,2.43,Employed,Employed,Immunologist,K-12,44651.0,Peoria,IL,Midwest,0,,10.0,1.0
1490c154-eb0e-4c5b-8594-ac33599618b1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,3.26,3.64,3.74,124,0,None,0,0,Non-binary,White,23,0,Medium,2.89,Employed,Employed,Horticultural consultant,Higher Education,44660.0,Champaign,IL,Midwest,0,,9.0,1.0
5aa662e6-7b24-45d0-9358-9f6c2e821536,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2017,2021,1.98,2.3,2.59,129,1,Low,1,0,Male,Black,28,0,Low,2.42,Employed,Employed,"Lecturer, higher education",Technology,81380.0,Chicago,IL,Midwest,0,,10.0,1.0
533bcbfe-62d6-4e32-8d0c-f9a3434706b4,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2019,2023,2.7,3.28,3.64,121,1,Medium,0,1,Male,Other,23,0,Low,3.29,Employed,Employed,Systems analyst,Nonprofit,47688.0,Champaign,IL,Midwest,0,,10.0,1.0
bdcbd0ef-28f5-45b4-a50b-c19e4140a845,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2018,2022,3.22,3.04,3.1,136,1,Low,0,0,Non-binary,Black,22,0,Low,2.63,Employed,Employed,TEFL teacher,Healthcare,54729.0,Springfield,IL,Midwest,1,Health Sciences,8.0,1.0
13b69be6-d1e5-42a7-9c62-55a1d72b4119,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,2.81,3.02,3.1,137,0,Medium,0,0,Male,Hispanic,23,0,High,3.41,Employed,Employed,"Engineer, building services",K-12,42767.0,Champaign,IL,Midwest,0,,9.0,1.0
